#1.2																								
12618	23																							
NAME	description	Control_12	Control_13	Control_16	Control_20	Control_25	Control_7	Control_35	Control_38	Cyp7a1_2	Cyp7a1_5	Cyp7a1_17	Cyp7a1_19	Cyp7a1_24	Cyp7a1_26	Cyp7a1_28	Cyp8b1_3	Cyp8b1_4	Cyp8b1_6	Cyp8b1_10	Cyp8b1_18	Cyp8b1_27	Cyp8b1_30	Cyp8b1_34
Klf1	NA	103.4338	47.21917	91.11274	111.926	85.9095	56.10414	74.55254	142.8241	70.78539	84.64221	98.81076	93.78436	69.16611	79.11555	74.01952	75.48816	132.3729	101.2578	133.0521	83.82215	85.82267	104.1945	113.0097
Gon4l	NA	438.1301	424.9725	420.7265	411.0928	423.4833	436.5364	406.4023	420.7936	349.5575	409.2495	397.3233	416.577	383.3302	407.988	341.0185	398.6718	394.064	381.0974	433.4923	481.4401	375.0769	425.5522	436.8261
Tprkb	NA	2187.723	1975.496	2110.778	3014.681	2634.895	1954.422	2409.32	2257.542	2631.294	2382.198	1604.895	1816.799	2099.15	2333.909	2195.031	2300.03	2564.98	2433.869	1858.437	2221.287	2325.688	2280.214	2015.703
Fra10ac1	NA	265.4151	265.9692	306.3889	297.0747	261.7713	249.0102	326.3947	314.8273	267.4115	273.9964	264.1888	285.7151	251.6646	288.5391	311.0582	264.2085	279.0014	306.5349	276.405	321.3183	301.9687	298.3252	282.5244
Fgfr3	NA	865.5264	822.9627	1134.443	1004.196	950.058	851.5533	979.184	973.6612	897.4888	865.6193	723.9188	754.6369	884.1595	975.7584	773.6802	1082.783	1143.498	1158.941	1106.478	1056.374	1097.683	732.6517	968.1893
Lifr	NA	3317.689	2444.797	4098.287	5208.222	4189.351	1558.619	3375.775	3203.56	2160.265	3062.826	2537.876	2899.681	1604.154	1842.151	2306.942	2198.593	3127.055	3582.684	3479.956	4907.895	3076.902	2210.02	3552.201
Arfgap3	NA	155.1507	212.0044	148.2815	201.8853	179.9046	243.6303	173.6529	190.4322	171.2832	148.342	161.2176	129.7714	230.8315	207.0966	155.9697	155.6943	196.5228	162.0124	151.9369	165.495	186.4789	151.3562	155.3884
Prr14l	NA	264.4393	249.587	272.445	322.1796	310.2849	281.2893	298.2102	267.2193	271.7809	315.8812	289.1515	287.8962	289.1643	283.1096	282.8603	313.7477	351.2973	330.4685	289.281	305.1986	325.2785	269.8088	279.2645
Eapp	NA	497.6533	566.6301	548.463	581.5969	556.8957	513.3914	560.0532	528.2956	564.5353	514.8341	517.9764	572.5208	499.996	511.1485	568.3642	542.5711	522.3638	507.2094	492.7219	559.889	503.2811	526.4563	466.1652
Cpsf3	NA	880.1633	878.8548	842.3462	1032.439	946.0152	805.4403	893.7213	927.5889	863.407	869.1097	946.503	940.0246	936.6591	876.4762	962.2538	851.6008	950.0301	929.7304	878.1438	900.5508	933.454	961.8795	925.8106
Mrps21	NA	420.5658	376.7897	393.0354	418.4151	407.3121	395.8032	410.9482	523.6884	371.4048	369.9825	437.8877	420.9391	349.9972	422.7252	411.5133	377.4408	348.2426	347.038	439.5011	367.5279	316.8022	433.2297	446.6058
Taf4b	NA	58.54745	49.14648	40.1968	44.97962	39.4173	33.04765	61.82406	35.32209	36.70354	59.33681	52.00566	55.6163	58.33286	56.62191	56.39582	40.10308	52.94916	57.07256	45.49523	52.65751	52.97696	47.16171	34.77223
Rhob	NA	831.3738	955.9473	782.4977	498.96	684.2439	921.4914	699.1574	715.6563	896.6149	855.1481	864.3341	982.5547	1088.325	887.3352	654.7203	693.5474	665.9375	641.6061	643.8004	929.5662	849.7504	823.6847	731.3035
Zfp747	NA	63.4264	50.11014	64.31488	59.62415	58.6206	54.56705	59.09653	76.78716	70.78539	47.12041	72.80793	57.79734	40.833	62.05141	52.87109	80.20617	58.04043	64.43676	68.67205	91.34466	76.28682	69.09739	79.32415
Mdm4	NA	471.307	371.9714	413.5804	469.6709	382.0446	388.8863	413.6757	426.9366	451.803	461.6055	421.2459	504.9088	480.8295	445.9945	474.0774	518.9811	483.6702	481.4347	466.9699	515.8286	476.7926	448.5846	392.2742
Slfn5	NA	108.3128	94.43834	120.5904	118.2023	87.9309	140.6446	121.8298	127.4667	97.8761	123.9092	91.52996	134.1334	124.999	160.558	86.35611	87.28318	116.0809	155.5688	157.0873	103.1657	154.6927	119.5494	135.829
Dnajc8	NA	591.3292	581.0849	569.9013	618.2083	552.8529	568.7269	579.146	652.6908	497.2455	483.4205	581.4233	595.4216	559.1622	524.3344	576.2948	485.955	526.4369	516.4146	540.7924	639.4126	576.3893	601.0376	593.3012
Spcs3	NA	649.8767	818.1444	686.9186	992.6897	839.8917	712.4458	860.0818	646.5479	885.2543	755.6717	670.873	688.1155	863.3264	691.0976	833.6008	665.2394	957.1579	926.0483	718.4813	733.9812	851.8695	823.6847	722.6104
Slc30a7	NA	384.4616	393.1719	330.507	313.8113	336.5631	341.2362	360.9434	370.1141	341.6924	330.7154	349.478	363.1418	402.4968	317.2378	355.9986	363.2868	409.3377	381.0974	350.2274	402.9911	404.744	375.1001	327.0763
Fabp1	NA	107139.9	94688.89	89637.96	93747.99	93257.29	99380.42	95209.05	87262.46	83566.96	72461.59	65993.1	74173.61	74842.73	85201.24	73993.08	99516.98	80803.48	97289.39	85334.46	95098.38	98176.9	92616.82	100628.7
A930005H10Rik	NA	151.2476	106.0022	158.1074	141.2151	160.7013	125.2736	126.3757	142.8241	119.7234	130.0174	137.2949	119.9567	114.1657	124.1028	144.5143	139.1813	139.5007	125.1914	133.9105	107.4643	122.9065	148.0658	140.1756
Atpif1	NA	272.2456	260.1873	268.8719	278.246	264.8034	329.7079	252.7513	284.1125	305.8628	262.6526	283.9509	272.6289	278.3311	245.1031	290.791	325.5427	240.3077	231.9723	262.6706	295.5268	238.3963	303.8091	292.3041
Tmem120b	NA	99.53066	109.8568	86.64643	88.9132	73.7811	79.92919	88.1902	56.8225	114.4801	106.4572	81.12883	87.24126	100.8325	101.6092	92.5244	96.7192	90.62453	70.88044	106.4417	154.7486	93.23945	86.64593	85.84394
Gimap4	NA	200.0371	228.3866	185.7985	225.9441	291.0816	246.7045	239.1136	210.3968	240.3208	198.0802	208.0226	158.1248	314.1641	293.1929	223.8209	209.9514	280.0196	212.6413	214.6001	277.2579	264.8848	229.2278	246.6655
Aes	NA	8034.661	7507.848	9833.923	9060.778	9770.437	7884.554	7485.257	8191.654	7158.937	7547.118	7845.574	7200.676	6337.449	7111.092	7364.061	7905.025	7711.231	8950.266	8395.158	6138.361	7200.628	6841.738	9731.878
Vapb	NA	1918.405	1992.842	1954.458	1774.08	1871.816	1945.968	1782.897	1569.53	1938.296	1809.773	1736.989	1801.532	1716.653	1721.927	1765.013	1953.256	1694.373	1897.202	1774.314	1664.622	1729.168	1732.919	1800.55
Lclat1	NA	1214.86	1064.841	1301.483	1396.46	1395.777	1212.772	1196.477	1309.989	1212.964	1253.926	1280.379	1402.403	1314.156	1400.811	1412.539	1165.348	1339.003	1377.106	1240.389	1087.539	1341.377	1231.688	1245.28
Thnsl2	NA	895.7759	939.5651	871.8239	1016.749	989.4753	977.5955	799.1669	711.0491	990.1216	908.3767	1031.792	968.378	904.9927	973.4315	1036.273	938.884	1023.344	1032.829	969.1343	758.698	908.0251	965.1699	927.9839
Kcnn2	NA	430.3237	464.4825	506.4796	628.6686	728.7147	524.1511	560.9624	645.0121	640.5641	642.2337	790.4861	654.3095	594.1619	535.9691	765.7496	547.2891	676.1201	625.0366	679.8533	553.4412	525.5314	671.2318	667.1922
Tmem62	NA	239.0687	312.2247	249.2201	267.7856	288.0495	302.0401	284.5725	279.5053	344.3141	331.588	350.5182	360.9607	313.3308	344.3853	361.2858	283.0806	289.1839	266.9523	243.7858	381.4983	260.6466	264.3249	234.7125
Dedd2	NA	385.4374	351.7346	333.1868	464.4407	440.6652	407.3315	295.4826	368.5784	533.9491	397.0331	328.6758	353.3271	384.1636	488.6549	355.9986	518.9811	453.1226	556.9177	421.4747	383.6476	350.7075	379.4872	500.9374
Parp4	NA	547.4186	574.3393	575.2608	558.5841	508.3821	594.0891	550.0523	583.5824	533.0752	552.3559	507.5753	567.0682	587.4953	571.6486	531.3544	610.9823	541.7107	498.0041	484.9963	560.9637	600.7587	550.5855	534.623
Trim65	NA	269.3183	239.9505	262.6191	357.7449	339.5952	257.4642	310.9387	288.7197	290.1327	304.5374	236.1057	227.9178	272.4978	322.6673	297.8404	382.1588	330.9323	340.5943	279.8386	282.6311	268.0634	246.7764	247.7521
Zfp867	NA	53.66849	59.74671	58.9553	78.45282	56.5992	59.94689	68.1883	76.78716	63.79424	73.29841	56.16611	69.79301	71.66609	82.21812	88.99966	61.33413	68.22296	83.76779	84.98166	65.55322	73.1082	61.4199	74.97762
Sh3bp2	NA	499.6049	501.1014	520.7718	553.3539	612.4842	639.4335	507.321	626.5832	428.2079	541.0121	515.8962	463.4692	536.6623	507.2703	533.998	554.3662	593.6416	625.0366	594.0132	478.2161	536.1268	485.8753	731.3035
Ugt1a6a	NA	212.7224	181.1674	169.7198	337.8702	291.0816	202.8972	192.7456	250.3261	223.7168	236.4746	173.6989	184.2972	219.9982	224.1607	224.7021	271.2856	268.8188	223.6876	237.777	168.719	210.8483	248.97	212.9799
Pla2r1	NA	94.65171	99.25663	122.3769	115.0641	91.9737	112.9768	120.0114	139.7526	90.88495	116.9284	97.77064	102.5085	121.6657	130.308	95.16795	129.7453	99.7888	83.76779	100.4329	93.49394	102.7753	104.1945	94.537
Cggbp1	NA	449.8396	480.8646	482.3616	506.2822	521.5212	443.4533	478.2273	512.9382	474.5243	486.0383	432.6871	480.9175	539.9956	466.1612	550.7405	445.8519	560.0392	548.633	455.8107	552.3665	545.6627	489.1656	438.9994
Kdm2a	NA	1733.004	1575.578	1731.142	1966.551	1631.27	1474.079	1791.989	1996.466	1441.925	1505.235	1418.714	1499.459	1419.989	1555.939	1435.45	1594.687	1624.114	1731.508	1684.182	1508.799	1649.702	1536.594	1790.77
Mgmt	NA	312.2531	297.7699	428.7658	375.5275	357.7878	344.3104	296.3918	281.041	326.8362	325.4798	314.1142	333.6978	264.9979	304.8276	319.8701	292.5166	359.4433	358.0843	298.7234	226.7497	295.6114	291.7445	357.502
Mettl7a1	NA	4955.066	5258.674	5953.592	6799.245	5487.09	4828.799	5650.537	5448.817	4794.181	4865.618	3966.992	4079.62	4059.967	4826.824	4243.786	4519.853	4739.968	5217.537	4461.966	4997.09	4535.887	4829.14	5279.946
Ugt2b5	NA	8088.33	8132.298	8352.001	9576.475	10960.03	7637.081	7810.743	6986.096	8765.154	8317.624	7481.534	7636.882	7810.77	8674.012	8382.711	7822.46	8742.721	8282.886	8088.709	6286.662	7822.578	7894.651	7990.006
Zfp869	NA	157.1023	160.9306	189.3716	213.3917	193.0437	168.3124	199.1098	211.9326	156.427	200.698	218.4238	201.7454	172.4986	207.8722	225.5833	209.9514	227.0704	199.754	178.5473	223.5257	203.4315	239.0989	170.6013
Tmem119	NA	36.10426	53.00111	31.26418	9.414339	23.2461	59.94689	41.82216	9.214459	53.30752	27.0506	22.88249	28.35341	64.99948	50.41677	16.74251	80.20617	21.38332	28.53628	34.33602	25.79143	31.78618	35.09709	21.73264
1600014C10Rik	NA	4584.265	4545.568	5054.971	4865.121	5087.864	4107.131	4758.634	4621.051	4788.938	4682.372	3513.503	4174.494	3968.301	4473.907	4242.905	4423.134	4551.591	4779.367	4274.835	3749.429	3944.664	4015.326	4501.917
Emcn	NA	68.30536	108.8932	70.56771	88.9132	102.0807	102.9857	104.5554	89.0731	83.0199	103.8394	68.64747	76.3361	94.99923	101.6092	96.04914	92.00119	87.56977	76.40359	81.54806	93.49394	96.41806	95.4202	49.98508
Adam10	NA	347.3815	380.6443	332.2935	305.443	338.5845	401.1831	425.495	379.3286	384.5132	415.3577	313.0741	416.577	518.3291	448.3214	429.137	360.9277	394.064	396.7464	359.6699	432.0065	437.5897	356.4548	395.5341
Ankrd24	NA	113.1917	108.8932	100.0454	105.6498	89.9523	110.6712	99.10033	125.9309	122.3451	108.2024	101.9311	103.599	110.8324	103.1605	111.0293	94.3602	104.8801	88.37042	118.4593	122.5093	108.073	92.12985	119.5295
Zscan22	NA	161.0055	153.2214	156.3209	147.4913	161.712	120.6623	143.65	147.4313	138.9491	157.068	142.4955	150.4912	134.9989	138.0644	156.8509	117.9502	127.2816	142.6814	138.2025	175.1668	132.4424	167.8079	145.6087
Zfp771	NA	159.0539	156.1124	183.1187	122.3864	113.1984	141.4132	114.5563	139.7526	155.5531	133.5078	157.0571	146.1291	125.8323	121.7759	136.5836	165.1303	119.1356	138.0788	150.2201	155.8232	120.7875	148.0658	207.5467
Hmgb2	NA	26.34635	40.47358	38.41027	28.24302	35.3745	47.6501	37.27627	38.39358	44.56858	43.63001	36.40396	43.62063	39.99968	41.8847	49.34635	35.38507	26.47458	38.66206	32.61922	34.38858	29.6671	47.16171	40.20539
Lrrc8c	NA	154.1749	142.6212	111.6578	103.5577	129.3696	204.4343	175.4712	179.6819	145.0664	151.8324	216.3436	166.8489	170.832	161.3337	203.5537	80.20617	149.6832	154.6482	121.0345	181.6147	204.4911	176.5822	197.7671
Vmac	NA	392.2679	332.4615	395.7151	374.4815	396.1944	342.7733	311.8478	443.8298	305.8628	328.0976	320.3549	332.6073	291.6643	304.0519	281.0979	337.3377	319.7315	272.4755	350.2274	304.124	316.8022	346.5837	375.9747
Phactr1	NA	26.34635	41.43723	31.26418	25.1049	27.2889	51.49285	49.09558	49.14378	35.82964	41.88481	43.68476	38.16805	55.83288	51.19241	38.77213	47.1801	48.87615	38.66206	41.20323	38.68715	42.38157	47.16171	45.63855
Msra	NA	4650.619	4933.922	4705.705	4436.246	5219.255	4892.589	4348.595	4627.194	4280.331	4372.599	4569.217	4347.886	4099.967	4412.631	4405.924	4276.876	3794.011	4326.468	4122.898	3117.539	4355.766	4112.94	4466.058
Zfp182	NA	45.86217	42.40089	45.55637	65.90037	53.5671	55.33559	52.73229	67.5727	50.68584	61.08201	43.68476	66.52146	67.49946	68.25655	56.39582	37.74408	49.8944	41.42363	42.92003	59.10537	59.33419	64.71025	31.51233
Akr1c20	NA	1414.897	1386.702	1624.844	1921.571	1746.49	1607.038	1871.087	1538.815	1721.571	1698.08	1511.285	1580.157	1797.485	1691.677	1896.31	1693.766	1971.338	1707.574	1858.437	1431.424	1711.156	1757.048	1664.72
Mtnr1a	NA	86.84538	56.85574	70.56771	37.65736	51.5457	66.09529	67.27912	64.50121	72.53318	58.46421	71.76781	49.07321	61.66617	57.39755	59.92056	70.77015	33.60235	57.07256	36.05283	47.28429	68.87005	73.48452	54.33161
Set	NA	362.9942	382.5717	396.6084	401.6785	356.7771	346.616	417.3124	324.0418	373.1526	382.1989	313.0741	324.9737	406.6634	406.4367	347.1868	396.3128	441.9218	419.7595	356.2362	378.2743	364.4815	399.2294	442.2593
Kctd18	NA	124.9012	146.4758	114.3376	102.5117	111.177	106.0599	123.6481	119.788	122.3451	123.0366	123.7735	129.7714	89.99927	114.0195	139.2272	122.6683	118.1174	140.8404	107.3001	128.9572	105.9539	138.1948	139.0889
Klhl18	NA	232.2382	250.5507	262.6191	223.8521	258.7392	225.9537	253.6605	294.8627	274.4026	238.2198	267.3091	236.6419	228.3315	208.6479	241.4446	228.8235	255.5815	257.7471	232.6266	274.034	228.8605	205.0986	259.7051
Cadm4	NA	113.1917	95.402	101.8319	91.00528	51.5457	53.02995	64.55159	76.78716	85.64158	73.29841	55.126	75.24559	33.33306	40.33342	48.46516	80.20617	54.98567	52.46994	111.5921	148.3007	65.69143	75.67809	111.9231
Actn4	NA	4711.118	4565.805	4711.958	4115.112	4220.683	4449.904	4206.764	4946.629	4686.692	5033.158	5641.574	5341.346	4548.297	4400.221	4806.863	4925.602	4263.426	4313.581	4835.371	4595.174	4574.031	4621.848	4842.033
Usp46	NA	282.0035	280.4241	298.3496	213.3917	239.5359	246.7045	274.5716	248.7904	235.9513	270.506	286.0311	287.8962	250.8313	290.0903	266.999	280.7216	262.7093	256.8265	275.5466	319.169	290.3137	239.0989	258.6185
Whsc1l1	NA	1056.781	1246.008	1176.426	1592.069	1294.707	1140.528	1483.777	1217.844	1203.352	1376.09	1163.887	1243.188	1171.657	1201.47	1249.52	1177.143	1288.09	1417.609	1260.99	1983.791	1479.117	1208.656	1294.179
Cyp2c50	NA	10026.25	8919.605	16586.99	19797.31	16249.02	7408.821	13734.03	16871.67	7956.802	11778.36	9176.919	10886.62	7409.94	8675.563	10345.11	6515.572	11867.74	11782.72	11003.84	7773.968	9384.338	8250.009	11290.11
Elp6	NA	77.08747	56.85574	73.2475	76.36075	66.7062	79.92919	81.82596	59.89398	76.90265	75.91621	55.126	64.34043	62.4995	73.68605	52.87109	56.61612	79.42374	83.76779	68.67205	70.92644	54.0365	81.16201	74.97762
Atrnl1	NA	420.5658	389.3173	372.4903	418.4151	366.8841	361.2185	387.3095	408.5077	357.4225	385.6893	383.8018	366.4133	381.6636	360.6738	382.4342	320.8247	363.5164	357.1638	435.2091	397.6179	413.2203	403.6165	375.9747
Rnd1	NA	132.7075	128.1663	161.6805	294.9826	180.9153	112.9768	194.564	213.4683	233.3296	161.431	133.1345	86.15075	108.3325	156.6798	155.0885	172.2074	161.9022	163.8535	145.9281	97.79251	103.8348	166.7112	190.1606
Fam19a5	NA	51.71691	75.16521	117.0173	55.44	90.963	65.32674	51.82311	56.8225	29.71239	47.12041	70.7277	41.4396	60.83284	52.7437	51.10872	54.25711	81.46025	89.29094	67.81365	42.98572	75.22728	59.22633	66.28456
Pcnxl3	NA	1303.657	1240.226	1221.983	1205.035	1118.845	1270.413	1089.194	1154.879	1160.531	1190.227	1142.044	1202.839	1116.658	1125.457	1088.263	1184.22	1144.516	1295.179	1210.345	1159.54	997.0264	1161.494	1280.053
Dsp	NA	1451.001	1455.121	1456.911	1177.838	1319.974	1655.457	1414.68	1486.599	1429.69	1431.064	1076.517	1355.511	1270.823	1781.651	1198.411	1707.92	1534.507	1420.37	1514.219	1311.064	1373.163	1285.431	1525.632
Zfp667	NA	45.86217	51.0738	53.59573	58.57811	65.6955	66.86384	51.82311	50.67952	58.55088	54.97381	42.64464	42.53012	58.33286	65.15398	45.82161	70.77015	66.18645	62.59571	40.34483	48.35894	41.32203	50.45206	59.76477
Atp5s	NA	86.84538	80.94715	86.64643	86.82113	85.9095	104.5228	70.91583	101.359	108.3628	90.75041	89.44974	115.5947	114.1657	84.54505	118.9599	117.9502	73.31422	69.03939	83.26486	49.43358	68.87005	96.51699	58.67814
Klhl5	NA	944.5655	945.3471	940.6051	806.495	955.1115	926.8712	916.4508	955.2322	732.3229	787.9579	817.529	822.2489	1017.492	886.5595	875.8976	828.0107	879.7707	844.1216	847.2414	824.2512	849.7504	774.3295	857.3528
Zkscan4	NA	22.44319	19.27313	26.79786	23.01283	22.2354	21.5194	28.1845	35.32209	20.09956	22.6876	19.76215	19.62928	19.99984	25.59621	32.60384	18.87204	25.45633	24.85418	19.74321	12.89572	18.01217	27.4196	29.33907
Afp	NA	33.17689	39.50992	25.01134	28.24302	22.2354	42.27025	23.63861	33.78635	45.44247	47.99301	34.32374	31.62496	57.49954	38.78213	44.05924	35.38507	19.34681	23.93366	34.33602	34.38858	22.25032	52.64563	23.90591
Zfp174	NA	60.49903	52.03745	55.38225	59.62415	68.7276	55.33559	60.91488	56.8225	52.43362	55.84641	56.16611	51.25424	64.16615	50.41677	51.9899	66.05214	66.18645	69.95991	61.80484	54.80679	65.69143	64.71025	53.24498
Fam73a	NA	34.15268	29.87335	17.86524	14.64453	21.2247	37.65895	20.91108	23.03615	41.073	31.4136	31.2034	20.7198	39.16635	44.21163	37.00976	25.94905	27.49283	11.0463	20.60161	39.76179	22.25032	32.90352	29.33907
Agap1	NA	400.0742	401.8448	393.9286	372.3894	426.5154	431.9251	430.0409	451.5085	361.792	406.6317	409.8046	406.7624	471.6629	395.5777	347.1868	389.2358	362.4981	415.1569	429.2003	410.5136	372.9578	349.8741	307.5169
Ep300	NA	682.0778	618.6675	722.6491	714.4437	655.9443	644.0448	658.2444	812.4081	545.3097	702.4431	811.2883	873.5031	640.8282	687.995	696.136	577.9562	763.6898	663.6987	750.2421	768.3698	755.4514	619.6829	842.1399
Smyd1	NA	113.1917	121.4207	148.2815	117.1562	126.3375	83.00339	166.3795	99.82331	110.9845	136.9982	134.1746	149.4007	75.83272	90.75019	121.6035	127.3863	114.0443	106.7809	93.56567	119.2854	111.2516	85.54915	83.67068
Commd5	NA	193.2066	193.695	200.984	179.9185	224.3754	199.823	194.564	227.29	202.7433	221.6404	241.3063	221.3747	192.4984	218.7312	207.9596	271.2856	190.4133	193.3103	211.1665	183.764	193.8957	230.3246	206.4601
Pdlim1	NA	444.9606	547.3569	494.8672	614.0241	529.6068	493.4091	578.2368	539.0458	524.3362	486.9109	611.5866	517.995	433.3298	460.7317	545.4534	493.032	513.1996	462.1036	459.2443	559.889	485.2689	530.8434	485.7246
Nfic	NA	7151.571	6893.035	8352.001	8015.787	7284.115	6735.572	7047.034	8328.335	6379.424	6752.18	6837.704	6813.543	5559.122	6588.309	6947.261	6527.367	6426.195	6808.204	6817.418	6251.198	6102.946	6127.732	7466.25
Ddx17	NA	2818.084	3207.049	3002.254	2570.115	2808.735	2685.313	3542.155	2644.55	2577.986	2675.392	2062.545	2713.203	2640.812	2834.974	2683.208	2991.218	3075.124	3043.256	2952.898	3257.243	2748.445	2257.181	2768.739
Smyd3	NA	106.3612	96.36566	89.32622	75.31471	93.9951	101.4486	95.46362	99.82331	83.8938	80.27921	128.974	94.87487	105.8325	101.6092	86.35611	82.56517	81.46025	88.37042	98.71607	99.9418	87.94175	89.93628	103.2301
Anxa13	NA	22.44319	25.05507	15.18546	12.55245	21.2247	43.80735	32.73038	27.64338	27.0907	19.1972	14.56159	30.53444	44.99964	41.8847	16.74251	18.87204	20.36506	12.88735	22.31842	21.49286	42.38157	25.22603	19.55938
Arntl	NA	78.06326	136.8392	115.2308	85.77509	38.4066	34.58475	104.5554	127.4667	56.80309	110.8202	193.4611	173.392	65.8328	34.90392	67.85123	28.30806	40.73012	50.62889	54.07924	185.9132	58.27465	43.87136	43.46529
Cgrrf1	NA	659.6346	651.4318	612.7778	533.4792	583.1739	605.6173	626.4232	640.4049	624.834	564.5723	610.5465	544.1674	560.8288	608.8795	575.4136	570.8792	534.5829	561.5204	553.6684	571.7101	535.0673	597.7472	591.1279
Sugct	NA	666.4651	563.7391	642.2555	663.1879	591.2595	617.9141	621.8773	597.4041	602.9867	598.6037	536.6984	568.1587	551.6622	609.6551	560.4335	554.3662	640.4812	623.1956	534.7836	471.7683	700.3554	604.3279	620.467
Klf2	NA	273.2214	228.3866	198.3042	151.6755	170.8083	232.1021	152.7418	193.5036	140.6969	141.3612	316.1944	286.8057	264.1645	176.8465	219.415	188.7204	166.9935	172.1382	136.4857	274.034	153.6332	240.1957	229.2794
Zfp78	NA	22.44319	27.94604	26.79786	33.47321	32.3424	18.4452	32.73038	15.35743	31.46017	24.4328	22.88249	18.53877	27.49978	26.37185	14.09896	23.59005	19.34681	34.97996	20.60161	22.5675	19.07171	35.09709	13.03959
C1ra	NA	4281.77	3702.369	4718.211	5428.935	4318.721	3429.27	4084.025	5011.13	3835.519	4530.54	4643.065	4348.977	3226.641	3952.675	4212.063	3880.563	4364.233	4021.775	4723.778	4897.148	3730.637	4104.165	5469.02
Sertad3	NA	50.74112	56.85574	56.27552	78.45282	73.7811	61.48399	61.82406	46.07229	47.19026	44.50261	61.36668	49.07321	64.99948	55.84627	55.51464	70.77015	67.2047	61.67519	48.92883	42.98572	49.79834	53.74241	74.97762
Ankrd17	NA	1156.312	896.2006	1073.701	1304.409	1175.444	1099.026	1179.203	1228.595	981.3826	1288.83	1385.431	1368.597	1106.658	1030.053	1171.976	931.8069	1260.597	1308.066	1331.379	1177.809	1235.423	1157.107	1133.357
Kcmf1	NA	1297.802	1203.607	1216.623	1266.752	1379.605	1167.427	1345.582	1240.88	1322.201	1237.347	1248.136	1218.106	1204.157	1337.208	1226.609	1252.632	1255.506	1343.967	1135.664	1276.676	1298.995	1380.851	1236.587
Zfp101	NA	38.05584	57.81939	49.12942	57.53207	62.6634	47.6501	60.0057	56.8225	64.66813	39.26701	29.12317	43.62063	59.16619	48.08984	59.03938	37.74408	56.00392	57.07256	52.36244	52.65751	60.39373	44.96814	27.1658
