Ensembl.Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Associated.Gene.Name
ENSMUSG00000094724,85.9594059,-0.433857075,0.191731139,-2.262840962,0.023645495,0.14626167,Rnaset2b
ENSMUSG00000012405,299.6224424,0.196723696,0.08695502,2.262361565,0.023675074,0.146316775,Rpl15
ENSMUSG00000040017,9350.894548,-0.367793528,0.162574874,-2.262302394,0.023678727,0.146316775,Saa4
ENSMUSG00000027562,207.7381768,0.325319826,0.143836961,2.261726222,0.023714324,0.146461513,Car2
ENSMUSG00000028300,257.1211089,0.195051567,0.08625855,2.261243282,0.023744196,0.146563163,3110043O21Rik
ENSMUSG00000079139,177.3927218,0.273199284,0.120827626,2.261066385,0.023755147,0.146563163,Gm4204
ENSMUSG00000001786,487.9662488,-0.09986277,0.044183685,-2.260172961,0.023810518,0.146754275,Fbxo7
ENSMUSG00000029312,98.26806905,-0.236466372,0.104622204,-2.260193,0.023809275,0.146754275,Klhl8
ENSMUSG00000046873,124.1352483,0.25185229,0.111448981,2.25979894,0.023833732,0.146822136,Mbtps2
ENSMUSG00000079334,1101.912853,-0.2048631,0.090673302,-2.25935414,0.023861365,0.146917133,Nat6
ENSMUSG00000002588,14607.72969,0.255650816,0.113165551,2.259086916,0.023877979,0.146944227,Pon1
ENSMUSG00000040413,1524.284596,-0.232834791,0.103117149,-2.257963819,0.023947915,0.147299268,Timd2
ENSMUSG00000020346,1578.38876,-0.123538761,0.054725346,-2.257432251,0.023981078,0.147352308,Mgat1
ENSMUSG00000032309,949.0478901,-0.089176172,0.039506786,-2.257236808,0.023993282,0.147352308,Fbxo22
ENSMUSG00000045414,800.3896177,-0.208997407,0.092581286,-2.257447657,0.023980117,0.147352308,1190002N15Rik
ENSMUSG00000025196,7199.032805,0.098968598,0.043849329,2.257015103,0.024007131,0.14736214,Cpn1
ENSMUSG00000001750,946.7663039,-0.13540456,0.060045125,-2.255046685,0.024130399,0.148043256,Tcirg1
ENSMUSG00000022634,364.6981022,-0.160293566,0.071092713,-2.254711626,0.024151435,0.148096799,Yaf2
ENSMUSG00000038425,161.4363367,-0.26680443,0.118366086,-2.254061429,0.024192304,0.148271832,Poli
ENSMUSG00000034723,264.0847934,0.19251915,0.085417513,2.253860398,0.024204952,0.148273816,Tmx4
ENSMUSG00000020456,8099.763208,0.089871266,0.039879527,2.25356898,0.024223297,0.148310678,Ogdh
ENSMUSG00000038534,102.2747307,0.289631335,0.128562423,2.252845952,0.024268864,0.148514089,Osbpl7
ENSMUSG00000039298,155.9710069,-0.256994745,0.114089735,-2.252566755,0.024286479,0.148546331,Cdk5rap2
ENSMUSG00000005823,557.7952272,-0.213742052,0.094945532,-2.251207066,0.024372426,0.148996266,Gpr108
ENSMUSG00000028234,1064.185247,0.12110126,0.053836795,2.249414351,0.024486146,0.149563401,Rps20
ENSMUSG00000029003,264.573332,-0.167146154,0.074308554,-2.2493528,0.024490059,0.149563401,Mad2l2
ENSMUSG00000032002,298.3935129,0.174159293,0.077435288,2.24909468,0.024506473,0.14958771,Dcun1d5
ENSMUSG00000025702,3353.80508,-0.107051027,0.047606758,-2.24865188,0.024534653,0.149663566,8-Mar
ENSMUSG00000034255,133.0717485,0.643977563,0.286402095,2.24850856,0.02454378,0.149663566,Arhgap27
ENSMUSG00000039911,50.22169935,0.428370974,0.190542314,2.248167166,0.024565532,0.149720325,Spsb1
ENSMUSG00000032579,326.7464838,-0.212798554,0.094712383,-2.246787029,0.024653641,0.150181244,Hemk1
ENSMUSG00000044018,1010.716292,0.127267857,0.056660541,2.246146164,0.024694647,0.150354909,Mrpl50
ENSMUSG00000061306,2685.448364,-0.153569019,0.068384943,-2.24565542,0.024726088,0.150470188,Slc38a10
ENSMUSG00000007080,78.16351535,-0.301896362,0.134493244,-2.244695379,0.024787695,0.150708174,Pole
ENSMUSG00000035451,369.4185251,-0.31802629,0.14168155,-2.244655635,0.024790248,0.150708174,Foxa1
ENSMUSG00000022244,2992.07153,-0.111049986,0.049478409,-2.244413018,0.02480584,0.150726796,Amacr
ENSMUSG00000078964,1179.65545,0.595484534,0.265373674,2.243947282,0.024835793,0.150832626,Ces1b
ENSMUSG00000026447,195.0319525,-0.272474226,0.121578213,-2.241143538,0.025016779,0.151855129,Pik3c2b
ENSMUSG00000034189,230.0144288,-0.164086687,0.073232479,-2.240627249,0.02505023,0.151981502,Hsdl1
ENSMUSG00000030170,182.9403116,0.293914179,0.131189313,2.240382036,0.025066132,0.152001325,Wnt5b
ENSMUSG00000025078,470.8347752,0.14646666,0.065428309,2.238582386,0.025183101,0.152480067,Nhlrc2
ENSMUSG00000040957,53.08238428,0.476183274,0.212703296,2.23872071,0.025174094,0.152480067,Cables1
ENSMUSG00000042364,502.7840543,-0.143891859,0.064272656,-2.238772572,0.025170718,0.152480067,Snx18
ENSMUSG00000020955,146.3897278,0.220275399,0.09841704,2.238183536,0.025209089,0.152538344,Ap4s1
ENSMUSG00000025102,140.5908581,-0.177669924,0.079386196,-2.238045567,0.025218084,0.152538344,3110040N11Rik
ENSMUSG00000023079,449.1963624,-0.186298566,0.083292793,-2.236670888,0.025307858,0.152927594,Gtf2ird1
ENSMUSG00000036862,199.4238607,-0.293486846,0.131206753,-2.236827284,0.025297631,0.152927594,Dchs1
ENSMUSG00000004535,3569.90941,0.086627324,0.038735199,2.236398052,0.025325709,0.152958635,Tax1bp1
ENSMUSG00000038267,2878.374605,-0.149042652,0.06667983,-2.235198419,0.025404325,0.153356466,Slc22a23
ENSMUSG00000013663,1166.965172,0.157562676,0.070516188,2.234418514,0.025455549,0.153571315,Pten
ENSMUSG00000025289,927.4454594,-0.186561534,0.083503765,-2.234169118,0.025471948,0.153571315,Prdx4
ENSMUSG00000045968,72.55053944,-0.261090557,0.116877615,-2.233879927,0.025490975,0.153571315,Teddm2
ENSMUSG00000048495,118.5943365,-0.237355195,0.106251558,-2.233898491,0.025489753,0.153571315,Tyw5
ENSMUSG00000020572,2103.252352,0.151446554,0.067808627,2.233440787,0.025519891,0.153668573,Nampt
ENSMUSG00000003360,1217.618787,-0.125839962,0.056364164,-2.23262357,0.025573778,0.153723831,Ddx23
ENSMUSG00000026617,1681.937072,-0.104877193,0.046975066,-2.232614057,0.025574406,0.153723831,Bpnt1
ENSMUSG00000036155,420.1865725,0.172906658,0.077448867,2.232526633,0.025580177,0.153723831,Mgat5
ENSMUSG00000074170,275.3846237,-0.28426287,0.127327629,-2.232530936,0.025579893,0.153723831,Plekhf1
ENSMUSG00000050423,113.5521825,1.086089523,0.486866919,2.230772888,0.025696177,0.154343835,Ppp1r3g
ENSMUSG00000025794,930.4132547,0.120817122,0.054185338,2.229701344,0.025767277,0.154693665,Rpl14
ENSMUSG00000030104,2720.409556,-0.163315103,0.073256634,-2.229355801,0.025790241,0.154754307,Edem1
ENSMUSG00000025127,4754.249831,-0.11619856,0.052152541,-2.228051763,0.025877063,0.155197881,Gcgr
ENSMUSG00000005417,2965.662213,-0.078841881,0.035401265,-2.227092193,0.025941113,0.155271103,Mprip
ENSMUSG00000017830,358.4701835,-0.206315856,0.092647016,-2.226902335,0.025953802,0.155271103,Dhx58
ENSMUSG00000019837,216.8856793,-0.156920869,0.070464358,-2.226953791,0.025950362,0.155271103,Gtf3c6
ENSMUSG00000024002,2133.500122,-0.137359223,0.061679947,-2.226967258,0.025949462,0.155271103,Brd4
ENSMUSG00000027425,618.8945346,-0.104692153,0.047006718,-2.227174284,0.025935628,0.155271103,Csrp2bp
ENSMUSG00000032123,739.9561976,-0.128889734,0.057895229,-2.226258287,0.025996886,0.155451557,Dpagt1
ENSMUSG00000025466,315.9663239,0.178600583,0.080248991,2.225580408,0.0260423,0.155512407,Fuom
ENSMUSG00000035203,3762.554749,-0.150528385,0.067637519,-2.225516065,0.026046614,0.155512407,Epn1
ENSMUSG00000053119,1114.547562,-0.087048816,0.039115324,-2.225440251,0.026051698,0.155512407,Chmp3
ENSMUSG00000063410,700.3593518,-0.132704827,0.059633644,-2.225334876,0.026058766,0.155512407,Stk24
ENSMUSG00000038268,165.6774753,0.173013692,0.077794849,2.223973615,0.026150219,0.155903514,Ovca2
ENSMUSG00000039599,617.8887743,-0.131624805,0.059181176,-2.224099173,0.026141773,0.155903514,Fam149b
ENSMUSG00000009828,495.4690292,-0.203290255,0.091426845,-2.22352916,0.026180139,0.155919692,Ick
ENSMUSG00000020267,2282.822471,0.094965624,0.04271219,2.223384563,0.02618988,0.155919692,Hint1
ENSMUSG00000028669,468.3885531,-0.129458047,0.058226417,-2.223355875,0.026191813,0.155919692,Pithd1
ENSMUSG00000037369,147.4795468,0.197183971,0.088724778,2.222422813,0.026254745,0.156217032,Kdm6a
ENSMUSG00000020715,1282.99207,-0.204560982,0.092119092,-2.220614388,0.02637709,0.156717112,Ern1
ENSMUSG00000021193,1348.586597,0.093483212,0.042098122,2.220602891,0.02637787,0.156717112,Pitrm1
ENSMUSG00000029470,1844.453399,0.125911176,0.056700036,2.22065426,0.026374388,0.156717112,P2rx4
ENSMUSG00000082321,59.09414294,0.374602821,0.168749177,2.219879398,0.026426955,0.156931244,Gm14253
ENSMUSG00000049037,82.0024669,0.847475764,0.38190644,2.21906644,0.026482205,0.157181749,Clec4a1
ENSMUSG00000056167,488.2607136,0.103643935,0.046725334,2.218152904,0.026544409,0.157473265,Cnot10
ENSMUSG00000062526,294.2510419,-0.210603565,0.094970969,-2.217557283,0.026585033,0.157636538,Mppe1
ENSMUSG00000027465,1539.008268,-0.13548263,0.061134529,-2.216139253,0.026681967,0.15805551,Tbc1d20
ENSMUSG00000092416,95.71377923,-0.3204975,0.144617878,-2.216167907,0.026680005,0.15805551,Zfp141
ENSMUSG00000059409,1111.995939,-0.142770058,0.064458635,-2.214909731,0.026766261,0.158476814,Ppp2r5d
ENSMUSG00000019368,6253.473398,0.321822113,0.145411777,2.213177771,0.026885392,0.159103862,Sec14l4
ENSMUSG00000054693,416.2681019,0.206738218,0.093432667,2.212697378,0.026918516,0.159221568,Adam10
ENSMUSG00000015165,2247.010885,-0.119877518,0.054203981,-2.2115999,0.026994322,0.159521416,Hnrnpl
ENSMUSG00000025326,554.0345492,0.194659873,0.08801848,2.211579576,0.026995728,0.159521416,Ube3a
ENSMUSG00000058569,787.7693292,-0.156405024,0.070732281,-2.211225507,0.027020225,0.159587789,Tmed9
ENSMUSG00000036898,93.89128457,0.238696089,0.107959691,2.210974163,0.027037626,0.159612209,Zfp157
ENSMUSG00000022434,58.08880381,0.318775432,0.14419141,2.210779624,0.027051102,0.159613439,Fam118a
ENSMUSG00000029642,492.4051645,0.116144152,0.052579302,2.208932931,0.027179306,0.160239921,Polr1d
ENSMUSG00000031878,292.9328047,0.192266464,0.087043037,2.208866689,0.027183915,0.160239921,Nae1
ENSMUSG00000001918,82.11114761,0.372851099,0.168874138,2.207863814,0.027253768,0.16043265,Slc1a5
ENSMUSG00000024981,12148.52864,0.224861572,0.101838835,2.208013996,0.027243298,0.16043265,Acsl5
ENSMUSG00000027274,471.7339693,0.174990473,0.079259286,2.207822985,0.027256615,0.16043265,Mkks
ENSMUSG00000039917,828.6189252,0.336547489,0.152529251,2.206445562,0.027352818,0.160920172,Rhbdd2
ENSMUSG00000026827,1050.302564,-0.214330356,0.097162886,-2.205887097,0.027391906,0.161071368,Gpd2
ENSMUSG00000024992,33.15284376,0.58391387,0.264824729,2.20490689,0.027460629,0.161223365,Pde6c
ENSMUSG00000031168,4477.576895,0.20198293,0.091616222,2.204663387,0.027477724,0.161223365,Ebp
ENSMUSG00000048916,117.2541717,0.383864489,0.174122694,2.204563237,0.027484758,0.161223365,Gm5540
ENSMUSG00000081277,110.6862254,0.283001982,0.128353673,2.204860794,0.027463864,0.161223365,Gm15285
ENSMUSG00000096971,116.3158576,-0.226657709,0.102784747,-2.205168727,0.027442257,0.161223365,4930556M19Rik
ENSMUSG00000032265,198.4378172,0.223062556,0.101196105,2.204260296,0.027506044,0.161269595,Fam46a
ENSMUSG00000019987,29825.68243,0.263165635,0.119405828,2.203959721,0.027527177,0.161314888,Arg1
ENSMUSG00000042203,174.5843288,-0.167211556,0.075883466,-2.203530814,0.027557358,0.16141313,Tbc1d22b
ENSMUSG00000001036,279.153799,-0.194557974,0.088323884,-2.202778752,0.027610346,0.161644807,Epn2
ENSMUSG00000037373,1054.907715,-0.111682978,0.05073955,-2.201103041,0.02772873,0.162258926,Ctbp1
ENSMUSG00000073434,131.7920169,-0.19701552,0.089541985,-2.200258582,0.027788554,0.162529944,Wdr90
ENSMUSG00000039615,888.374873,-0.151253317,0.068751838,-2.199989446,0.027807644,0.162562567,Stub1
ENSMUSG00000021222,101.7977011,0.305864656,0.139050251,2.19966993,0.027830322,0.162616125,Dcaf4
ENSMUSG00000028261,552.5085007,0.155622203,0.070761214,2.199258523,0.027859545,0.162707858,Ndufaf4
ENSMUSG00000061360,311.0893243,0.137820564,0.062689794,2.198452987,0.027916841,0.162963376,Phf5a
ENSMUSG00000014773,102.8711943,-0.230849719,0.105068022,-2.197145383,0.028010065,0.163111854,Dll1
ENSMUSG00000018387,845.790912,-0.250671832,0.114072671,-2.197474913,0.027986546,0.163111854,Shroom1
ENSMUSG00000022890,2200.924579,0.090483383,0.041179061,2.197315355,0.027997932,0.163111854,Atp5j
ENSMUSG00000025616,751.2360709,0.122829402,0.055904059,2.197146397,0.028009992,0.163111854,Usp16
ENSMUSG00000028919,1529.600479,0.271016511,0.123342786,2.197262755,0.028001686,0.163111854,Arhgef19
ENSMUSG00000028864,74.39252885,0.281548485,0.128172444,2.196638189,0.028046297,0.163243829,Hgf
ENSMUSG00000063455,190.5020544,-0.194043555,0.088352117,-2.196252468,0.028073878,0.16332535,D630045J12Rik
ENSMUSG00000015451,1131.751659,-0.861123488,0.39246682,-2.194130674,0.028226017,0.164131081,C4a
ENSMUSG00000048481,42.08587946,-0.324104605,0.14774835,-2.193625881,0.028262316,0.164262767,Mypop
ENSMUSG00000024084,189.2694956,0.197200599,0.089936156,2.192673201,0.028330933,0.164502632,Qpct
ENSMUSG00000043770,101.35267,-0.218192816,0.099501577,-2.192857867,0.028317621,0.164502632,Gm12481
ENSMUSG00000030704,1098.501693,0.152787419,0.069691295,2.19234582,0.028354546,0.164560318,Rab6a
ENSMUSG00000027993,356.9190622,0.264648106,0.120761636,2.191491556,0.02841624,0.164838855,Trim2
ENSMUSG00000000838,200.2685048,0.158943574,0.072549712,2.190822953,0.028464607,0.165039849,Fmr1
ENSMUSG00000025199,2089.281955,0.102496691,0.046804208,2.189903312,0.02853125,0.165346563,Chuk
ENSMUSG00000031714,456.5080217,-0.134752971,0.061553819,-2.189189423,0.028583075,0.165487476,Gab1
ENSMUSG00000032596,425.3837611,-0.139300227,0.063627096,-2.189322413,0.028573414,0.165487476,Uba7
ENSMUSG00000007833,1244.107747,0.146394809,0.066887513,2.188671744,0.028620707,0.165625651,Aldh16a1
ENSMUSG00000019883,1667.005552,0.20938607,0.095691819,2.188129261,0.028660188,0.165774385,Echdc1
ENSMUSG00000027714,281.4825146,0.170232123,0.077833051,2.18714441,0.028731984,0.166104703,Exosc9
ENSMUSG00000041921,730.4292587,0.122763792,0.05613426,2.186967339,0.028744908,0.166104703,Metap1d
ENSMUSG00000027997,574.1681787,0.133468056,0.061039897,2.18657079,0.028773872,0.166192247,Casp6
ENSMUSG00000038213,474.0691359,-0.148704014,0.068043464,-2.185426874,0.028857562,0.166595648,Tapbpl
ENSMUSG00000019826,261.8602288,-0.186333568,0.08531291,-2.184119241,0.028953487,0.166989168,Zbtb24
ENSMUSG00000097101,178.5205411,-0.2025855,0.092749159,-2.184230054,0.028945348,0.166989168,1810034E14Rik
ENSMUSG00000020541,590.1076159,0.154531218,0.070798506,2.182690395,0.029058618,0.167342953,Tom1l1
ENSMUSG00000027805,36.90989986,-0.483954674,0.221684528,-2.183078265,0.029030047,0.167342953,Pfn2
ENSMUSG00000035559,301.6063278,0.187038403,0.085690254,2.182726658,0.029055946,0.167342953,Mpv17l2
ENSMUSG00000073468,210.299211,-0.170220924,0.077992491,-2.182529649,0.029070466,0.167342953,Sft2d1
ENSMUSG00000034616,368.6184123,0.153806877,0.070491207,2.181929957,0.029114703,0.167517449,Ssh3
ENSMUSG00000044991,112.6189784,0.283350116,0.129932352,2.180751067,0.029201834,0.167863062,1110034G24Rik
ENSMUSG00000086914,55.80027348,-0.315881073,0.144850426,-2.180739692,0.029202675,0.167863062,Gm16124
ENSMUSG00000017776,1289.988688,0.079824359,0.036613304,2.180200952,0.029242569,0.167931909,Crk
ENSMUSG00000024327,43.87485376,-0.358827454,0.164581531,-2.180241311,0.029239579,0.167931909,Slc39a7
ENSMUSG00000029439,676.34886,-0.114486075,0.052522658,-2.179746427,0.029276263,0.168045191,Sfswap
ENSMUSG00000022346,468.0242974,1.11312771,0.510800268,2.17918388,0.029318011,0.168204573,Myc
ENSMUSG00000039428,2917.394479,0.114985946,0.052776942,2.178715584,0.029352803,0.168243724,Tmem135
ENSMUSG00000090523,357.9595326,-0.224089508,0.102849218,-2.17881587,0.02934535,0.168243724,Gypc
ENSMUSG00000019796,77.95701572,0.34629347,0.158969283,2.178367184,0.029378711,0.168311873,Lrp11
ENSMUSG00000031214,70.82808756,0.376298754,0.172758373,2.17817954,0.029392673,0.168311873,Ophn1
ENSMUSG00000004846,694.5977237,-0.160582395,0.073743155,-2.177590504,0.029436537,0.168482863,Plod3
ENSMUSG00000051497,45.43044111,0.473413814,0.217433231,2.17728363,0.029459412,0.168533611,Kcnj16
ENSMUSG00000078915,45.39062901,-0.571155609,0.262419508,-2.176498282,0.029518022,0.168788651,Hsp25-ps1
ENSMUSG00000038324,2825.064428,-0.063538115,0.029203175,-2.175726246,0.029575736,0.16903833,Trpc4ap
ENSMUSG00000033249,200.9378787,-0.158606204,0.072932776,-2.17469034,0.029653329,0.169349838,Hsf4
ENSMUSG00000033373,122.219222,-0.259915251,0.119532305,-2.17443519,0.029672468,0.169349838,Fntb
ENSMUSG00000050052,610.3563958,-0.159180888,0.073205001,-2.174453744,0.029671076,0.169349838,Tdrp
ENSMUSG00000097048,126.2413988,0.206495559,0.094976333,2.174179104,0.029691687,0.169379178,1600020E01Rik
ENSMUSG00000035900,151.9478602,0.203557969,0.093645571,2.173706326,0.029727197,0.169501379,Gramd4
ENSMUSG00000034858,2664.467219,0.394643401,0.181650566,2.172541548,0.029814839,0.16975974,Fam214a
ENSMUSG00000070315,501.3317658,-0.220396686,0.101436652,-2.172751973,0.02979899,0.16975974,4930581F22Rik
ENSMUSG00000078517,971.6709495,-0.145177601,0.066822581,-2.172582971,0.029811719,0.16975974,Emc1
ENSMUSG00000020687,299.5719348,0.145249234,0.066872102,2.172045295,0.029852247,0.169892327,Cdc27
ENSMUSG00000036667,91.98345869,0.337476437,0.155410823,2.171511811,0.029892505,0.169960648,Tcaf1
ENSMUSG00000038637,174.7080836,-0.190477205,0.087713839,-2.171575292,0.029887712,0.169960648,Lrrc56
ENSMUSG00000035473,4003.052947,-0.122857826,0.056605409,-2.170425534,0.029974624,0.170339235,Galm
ENSMUSG00000079435,487.2855211,0.133632372,0.061574455,2.170256665,0.029987408,0.170339235,Rpl36a
ENSMUSG00000024571,1181.399796,-0.086094457,0.03967619,-2.169927562,0.030012334,0.170400373,Gm16286
ENSMUSG00000005233,120.7636638,-0.359840304,0.165879654,-2.169285349,0.030061027,0.170596327,Spc25
ENSMUSG00000034135,2404.64507,0.157348757,0.072611148,2.167005506,0.030234434,0.171499519,Sik3
ENSMUSG00000085172,125.9088001,-0.240303533,0.110911367,-2.166626736,0.030263327,0.171582511,Gm6542
ENSMUSG00000005982,3359.81297,-0.149469649,0.069004586,-2.166082839,0.030304857,0.171737041,Naa60
ENSMUSG00000022948,89.92541017,0.351532814,0.162324991,2.165611168,0.030340912,0.171860412,Setd4
ENSMUSG00000031320,1226.551446,0.115649238,0.053408095,2.165387815,0.030357998,0.171876273,Rps4x
ENSMUSG00000046574,585.0622854,-0.164424937,0.07594338,-2.165099022,0.030380103,0.171920516,Prr12
ENSMUSG00000028894,1260.456262,0.129294805,0.059730387,2.164640359,0.030415238,0.172038423,Inpp5b
ENSMUSG00000020644,1554.152768,-0.382240538,0.17667105,-2.163571997,0.030497213,0.172340049,Id2
ENSMUSG00000047215,1110.894728,0.109647309,0.050675838,2.163699959,0.030487384,0.172340049,Rpl9
ENSMUSG00000038780,857.2050127,-0.139268548,0.064381572,-2.163174088,0.030527792,0.172431864,Smurf1
ENSMUSG00000022761,1009.965027,0.113239192,0.052360992,2.162663215,0.030567092,0.172502266,Lztr1
ENSMUSG00000083282,647.0823818,0.146451473,0.067718862,2.162639304,0.030568933,0.172502266,Ctsf
ENSMUSG00000023961,223.044581,0.169724088,0.078541821,2.160939038,0.030700049,0.173160941,Enpp4
ENSMUSG00000022437,2308.778022,0.145147259,0.067214348,2.159468372,0.030813848,0.173721374,Samm50
ENSMUSG00000038828,1571.66909,-0.127741667,0.059163067,-2.159145475,0.030838883,0.173781076,Tmem214
ENSMUSG00000026000,406.3091819,0.147253458,0.068211226,2.158786261,0.030866753,0.173856696,Lancl1
ENSMUSG00000019866,1206.569852,0.191681334,0.088835255,2.157716938,0.030949846,0.174082418,Aim1
ENSMUSG00000040564,68617.67717,-0.26418051,0.122436592,-2.157692447,0.030951752,0.174082418,Apoc1
ENSMUSG00000062908,11785.38561,0.171026368,0.079250978,2.158034799,0.030925126,0.174082418,Acadm
ENSMUSG00000064363,112942.5727,0.200816515,0.093077218,2.157525972,0.030964706,0.174082418,mt-Nd4
ENSMUSG00000079442,40.86236944,-0.424698383,0.196890417,-2.157029227,0.031003387,0.174218473,St6galnac4
ENSMUSG00000048534,31.94109898,0.359259494,0.166578447,2.156698538,0.031029161,0.174281903,Amica1
ENSMUSG00000030314,1349.413752,0.161151229,0.074744241,2.15603538,0.031080903,0.174491059,Atg7
ENSMUSG00000026107,232.6732129,0.334694398,0.155370441,2.15417035,0.031226815,0.175075426,Nabp1
ENSMUSG00000040268,444.2236921,0.311962642,0.144816692,2.154189803,0.03122529,0.175075426,Plekha1
ENSMUSG00000085241,160.7765756,0.389795915,0.180951403,2.15414697,0.031228648,0.175075426,Snhg3
ENSMUSG00000005054,658.431204,0.19248328,0.089365598,2.153885672,0.031249139,0.175108705,Cstb
